"item","substitute"
"299894012","234415007"
"234415007","299894012"
"299894012","234415011"
"234415011","299894012"
"299894012","158284007"
"158284007","299894012"
"299894012","158284012"
"158284012","299894012"
"299894012","158284009"
"158284009","299894012"
"299894012","158284011"
"158284011","299894012"
"299894012","158284010"
"158284010","299894012"
"299894012","248622011"
"248622011","299894012"
"299894012","248622012"
"248622012","299894012"
"299894012","248622010"
"248622010","299894012"
"299894012","999365244"
"999365244","299894012"
"299894012","450103010"
"450103010","299894012"
"299894012","450103011"
"450103011","299894012"
"156282010","178738006"
"178738006","156282010"
"156282010","999160042"
"999160042","156282010"
"156282010","178718010"
"178718010","156282010"
"156282010","162500009"
"162500009","156282010"
"156282010","177402008"
"177402008","156282010"
"156282010","178738012"
"178738012","156282010"
"156282010","178738010"
"178738010","156282010"
"156282010","177402007"
"177402007","156282010"
"156282010","299894009"
"299894009","156282010"
"156282010","177402011"
"177402011","156282010"
"156282010","177402009"
"177402009","156282010"
"156282010","299894011"
"299894011","156282010"
"156282010","177402010"
"177402010","156282010"
"156282010","999160043"
"999160043","156282010"
"156282010","178708011"
"178708011","156282010"
"156282010","178738009"
"178738009","156282010"
"156282010","178708012"
"178708012","156282010"
"156282010","162500010"
"162500010","156282010"
"156282010","266417011"
"266417011","156282010"
"156282010","178718008"
"178718008","156282010"
"156282010","234415012"
"234415012","156282010"
"156282010","266417009"
"266417009","156282010"
"156282010","178718012"
"178718012","156282010"
"156282010","162500011"
"162500011","156282010"
"156282010","178738007"
"178738007","156282010"
"156282010","178738011"
"178738011","156282010"
"156282010","158284008"
"158284008","156282010"
"156282010","178738008"
"178738008","156282010"
"156282010","234415006"
"234415006","156282010"
"156282010","178718007"
"178718007","156282010"
"156282010","178718009"
"178718009","156282010"
"156282010","162500012"
"162500012","156282010"
"156282010","158284005"
"158284005","156282010"
"156282010","158284006"
"158284006","156282010"
"156282010","234415008"
"234415008","156282010"
"156282010","234415009"
"234415009","156282010"
"156282010","234415010"
"234415010","156282010"
"156282010","234415007"
"234415007","156282010"
"156282010","234415011"
"234415011","156282010"
"156282010","158284007"
"158284007","156282010"
"156282010","158284012"
"158284012","156282010"
"156282010","158284009"
"158284009","156282010"
"156282010","158284011"
"158284011","156282010"
"156282010","158284010"
"158284010","156282010"
"156282010","248622011"
"248622011","156282010"
"156282010","248622012"
"248622012","156282010"
"156282010","248622010"
"248622010","156282010"
"156282010","999365244"
"999365244","156282010"
"156282010","450103010"
"450103010","156282010"
"156282010","450103011"
"450103011","156282010"
"178738006","999160042"
"999160042","178738006"
"178738006","178718010"
"178718010","178738006"
"178738006","162500009"
"162500009","178738006"
"178738006","177402008"
"177402008","178738006"
"178738006","177402007"
"177402007","178738006"
"178738006","299894009"
"299894009","178738006"
"178738006","177402011"
"177402011","178738006"
"178738006","177402009"
"177402009","178738006"
"178738006","299894011"
"299894011","178738006"
"178738006","177402010"
"177402010","178738006"
"178738006","999160043"
"999160043","178738006"
"178738006","178708011"
"178708011","178738006"
"178738006","178708012"
"178708012","178738006"
"178738006","162500010"
"162500010","178738006"
"178738006","266417011"
"266417011","178738006"
"178738006","178718008"
"178718008","178738006"
"178738006","234415012"
"234415012","178738006"
"178738006","266417009"
"266417009","178738006"
"178738006","178718012"
"178718012","178738006"
"178738006","162500011"
"162500011","178738006"
"178738006","178738007"
"178738007","178738006"
"178738006","178738011"
"178738011","178738006"
"178738006","158284008"
"158284008","178738006"
"178738006","178738008"
"178738008","178738006"
"178738006","234415006"
"234415006","178738006"
"178738006","178718007"
"178718007","178738006"
"178738006","178718009"
"178718009","178738006"
"178738006","162500012"
"162500012","178738006"
"178738006","158284005"
"158284005","178738006"
"178738006","158284006"
"158284006","178738006"
"178738006","234415008"
"234415008","178738006"
"178738006","234415009"
"234415009","178738006"
"178738006","234415010"
"234415010","178738006"
"178738006","234415007"
"234415007","178738006"
"178738006","234415011"
"234415011","178738006"
"178738006","158284007"
"158284007","178738006"
"178738006","158284012"
"158284012","178738006"
"178738006","158284009"
"158284009","178738006"
"178738006","158284011"
"158284011","178738006"
"178738006","158284010"
"158284010","178738006"
"178738006","248622011"
"248622011","178738006"
"178738006","248622012"
"248622012","178738006"
"178738006","248622010"
"248622010","178738006"
"178738006","999365244"
"999365244","178738006"
"178738006","450103010"
"450103010","178738006"
"178738006","450103011"
"450103011","178738006"
"999160042","178718010"
"178718010","999160042"
"999160042","162500009"
"162500009","999160042"
"999160042","177402008"
"177402008","999160042"
"999160042","178738012"
"178738012","999160042"
"999160042","178738010"
"178738010","999160042"
"999160042","177402007"
"177402007","999160042"
"999160042","299894009"
"299894009","999160042"
"999160042","177402011"
"177402011","999160042"
"999160042","177402009"
"177402009","999160042"
"999160042","299894011"
"299894011","999160042"
"999160042","177402010"
"177402010","999160042"
"999160042","178708011"
"178708011","999160042"
"999160042","178738009"
"178738009","999160042"
"999160042","178708012"
"178708012","999160042"
"999160042","162500010"
"162500010","999160042"
"999160042","266417011"
"266417011","999160042"
"999160042","178718008"
"178718008","999160042"
"999160042","234415012"
"234415012","999160042"
"999160042","266417009"
"266417009","999160042"
"999160042","178718012"
"178718012","999160042"
"999160042","162500011"
"162500011","999160042"
"999160042","178738007"
"178738007","999160042"
"999160042","178738011"
"178738011","999160042"
"999160042","158284008"
"158284008","999160042"
"999160042","178738008"
"178738008","999160042"
"999160042","234415006"
"234415006","999160042"
"999160042","178718007"
"178718007","999160042"
"999160042","178718009"
"178718009","999160042"
"999160042","162500012"
"162500012","999160042"
"999160042","158284005"
"158284005","999160042"
"999160042","158284006"
"158284006","999160042"
"999160042","234415008"
"234415008","999160042"
"999160042","234415009"
"234415009","999160042"
"999160042","234415010"
"234415010","999160042"
"999160042","234415007"
"234415007","999160042"
"999160042","234415011"
"234415011","999160042"
"999160042","158284007"
"158284007","999160042"
"999160042","158284012"
"158284012","999160042"
"999160042","158284009"
"158284009","999160042"
"999160042","158284011"
"158284011","999160042"
"999160042","158284010"
"158284010","999160042"
"999160042","248622011"
"248622011","999160042"
"999160042","248622012"
"248622012","999160042"
"999160042","248622010"
"248622010","999160042"
"999160042","999365244"
"999365244","999160042"
"999160042","450103010"
"450103010","999160042"
"999160042","450103011"
"450103011","999160042"
"178718010","162500009"
"162500009","178718010"
"178718010","177402008"
"177402008","178718010"
"178718010","178738012"
"178738012","178718010"
"178718010","178738010"
"178738010","178718010"
"178718010","177402007"
"177402007","178718010"
"178718010","299894009"
"299894009","178718010"
"178718010","177402011"
"177402011","178718010"
"178718010","177402009"
"177402009","178718010"
"178718010","299894011"
"299894011","178718010"
"178718010","177402010"
"177402010","178718010"
"178718010","999160043"
"999160043","178718010"
"178718010","178708011"
"178708011","178718010"
"178718010","178738009"
"178738009","178718010"
"178718010","178708012"
"178708012","178718010"
"178718010","162500010"
"162500010","178718010"
"178718010","266417011"
"266417011","178718010"
"178718010","178718008"
"178718008","178718010"
"178718010","234415012"
"234415012","178718010"
"178718010","266417009"
"266417009","178718010"
"178718010","178718012"
"178718012","178718010"
"178718010","162500011"
"162500011","178718010"
"178718010","178738007"
"178738007","178718010"
"178718010","178738011"
"178738011","178718010"
"178718010","158284008"
"158284008","178718010"
"178718010","178738008"
"178738008","178718010"
"178718010","234415006"
"234415006","178718010"
"178718010","178718007"
"178718007","178718010"
"178718010","178718009"
"178718009","178718010"
"178718010","162500012"
"162500012","178718010"
"178718010","158284005"
"158284005","178718010"
"178718010","158284006"
"158284006","178718010"
"178718010","234415008"
"234415008","178718010"
"178718010","234415009"
"234415009","178718010"
"178718010","234415010"
"234415010","178718010"
"178718010","234415007"
"234415007","178718010"
"178718010","234415011"
"234415011","178718010"
"178718010","158284007"
"158284007","178718010"
"178718010","158284012"
"158284012","178718010"
"178718010","158284009"
"158284009","178718010"
"178718010","158284011"
"158284011","178718010"
"178718010","158284010"
"158284010","178718010"
"178718010","248622011"
"248622011","178718010"
"178718010","248622012"
"248622012","178718010"
"178718010","248622010"
"248622010","178718010"
"178718010","999365244"
"999365244","178718010"
"178718010","450103010"
"450103010","178718010"
"178718010","450103011"
"450103011","178718010"
"162500009","177402008"
"177402008","162500009"
"162500009","178738012"
"178738012","162500009"
"162500009","178738010"
"178738010","162500009"
"162500009","177402007"
"177402007","162500009"
"162500009","299894009"
"299894009","162500009"
"162500009","177402011"
"177402011","162500009"
"162500009","177402009"
"177402009","162500009"
"162500009","299894011"
"299894011","162500009"
"162500009","177402010"
"177402010","162500009"
"162500009","999160043"
"999160043","162500009"
"162500009","178708011"
"178708011","162500009"
"162500009","178738009"
"178738009","162500009"
"162500009","178708012"
"178708012","162500009"
"162500009","266417011"
"266417011","162500009"
"162500009","178718008"
"178718008","162500009"
"162500009","234415012"
"234415012","162500009"
"162500009","266417009"
"266417009","162500009"
"162500009","178718012"
"178718012","162500009"
"162500009","162500011"
"162500011","162500009"
"162500009","178738007"
"178738007","162500009"
"162500009","178738011"
"178738011","162500009"
"162500009","158284008"
"158284008","162500009"
"162500009","178738008"
"178738008","162500009"
"162500009","234415006"
"234415006","162500009"
"162500009","178718007"
"178718007","162500009"
"162500009","178718009"
"178718009","162500009"
"162500009","162500012"
"162500012","162500009"
"162500009","158284005"
"158284005","162500009"
"162500009","158284006"
"158284006","162500009"
"162500009","234415008"
"234415008","162500009"
"162500009","234415009"
"234415009","162500009"
"162500009","234415010"
"234415010","162500009"
"162500009","234415007"
"234415007","162500009"
"162500009","234415011"
"234415011","162500009"
"162500009","158284007"
"158284007","162500009"
"162500009","158284012"
